503, 312,  35,  34
504, 355, 312, 184
505, 352, 313, 187
506, 352, 318, 313
507, 353, 314, 186
508, 353, 319, 314
509, 315,  43,  42
510, 350, 315, 188
511, 316,  37,  36
512, 354, 316, 185
513, 317,  43, 315
514, 325, 317, 189
515, 318,  41, 313
516, 318, 188, 315
517, 319,  39, 314
518, 319, 187, 313
519, 320,  37, 316
520, 320, 186, 314
521, 321,  35, 312
522, 321, 185, 316
523, 322,  33, 311
524, 322, 184, 312
525, 323,  31, 310
526, 323, 183, 311
527, 324,   1, 222
528, 324, 182, 310
529, 351, 325, 189
530, 325, 229,   9
531, 385, 361, 326
532, 326, 202, 252
533, 384, 216, 327
534, 327, 216, 243
535, 328, 194, 247
536, 382, 193, 362
537, 329, 217, 244
538, 363, 329, 218
539, 383, 364, 330
540, 330, 201, 232
541, 365, 331, 176
542, 379, 364, 177
543, 332, 200, 255
544, 379, 332, 201
545, 380, 366, 333
546, 333, 195, 246
547, 334, 218, 245
548, 366, 334, 219
549, 367, 335, 175
550, 376, 365, 176
551, 336, 199, 257
552, 376, 336, 200
553, 375, 368, 337
554, 337, 196, 266
555, 338, 219, 265
556, 368, 338, 220
557, 373, 369, 339
558, 339, 197, 268
559, 340, 220, 267
560, 369, 340, 221
561, 370, 341, 174
562, 374, 367, 175
563, 342, 198, 259
564, 374, 342, 199
565, 343, 193, 274
566, 384, 343, 192
567, 344, 179, 279
568, 361, 344, 178
569, 345, 178, 280
570, 364, 345, 177
571, 397, 346, 371
572, 346, 203, 250
573, 394, 347, 191
574, 391, 347, 372
575, 400, 394, 191
576, 348, 191, 276
577, 401, 393, 204
578, 349, 204, 248
579, 350, 189, 317
580, 399, 350, 188
581, 351, 190, 229
582, 398, 351, 189
583, 402, 352, 187
584, 399, 352, 387
585, 402, 353, 389
586, 353, 187, 319
587, 354, 186, 320
588, 406, 354, 185
589, 355, 185, 321
590, 409, 355, 184
591, 410, 356, 183
592, 409, 356, 360
593, 410, 357, 359
594, 357, 183, 310
595, 408, 405, 181
596, 358, 205, 231
597, 359, 206, 294
598, 359, 294, 207
599, 360, 207, 295
600, 360, 295, 208
601, 383, 361, 178
602, 361, 202, 326
603, 382, 362, 217
604, 362, 193, 343
605, 380, 363, 218
606, 363, 194, 328
607, 379, 177, 331
608, 364, 201, 330
609, 376, 176, 335
610, 365, 200, 332
611, 375, 366, 219
612, 366, 195, 333
613, 374, 175, 341
614, 367, 199, 336
615, 373, 368, 220
616, 368, 196, 337
617, 390, 221, 228
618, 369, 197, 339
619, 392, 174, 227
620, 370, 198, 342
621, 371, 278, 251
622, 397, 371, 179
623, 372, 264, 303
624, 391, 372, 216
625, 373, 220, 340
626, 373, 339, 196
627, 374, 341, 370
628, 374, 199, 367
629, 375, 219, 338
630, 375, 337, 195
631, 376, 335, 367
632, 376, 200, 365
633, 377, 239, 302
634, 400, 215, 394
635, 378, 277, 249
636, 401, 180, 393
637, 379, 331, 365
638, 379, 201, 364
639, 380, 218, 334
640, 380, 333, 194
641, 381, 230, 301
642, 395, 381, 214
643, 382, 217, 329
644, 382, 328, 193
645, 383, 330, 202
646, 383, 178, 345
647, 391, 384, 192
648, 384, 327, 362
649, 385, 326, 203
650, 385, 179, 344
651, 386, 238, 300
652, 398, 386, 213
653, 387, 263, 212
654, 399, 387, 212
655, 388, 296, 209
656, 406, 388, 209
657, 389, 237, 211
658, 402, 389, 211
659, 390, 228, 224
660, 390, 197, 369
661, 391, 216, 384
662, 391, 192, 347
663, 392, 227, 223
664, 392, 198, 370
665, 401, 204, 349
666, 393, 180, 371
667, 400, 191, 348
668, 394, 215, 372
669, 395, 190, 351
670, 395, 214, 377
671, 408, 205, 358
672, 396, 181, 378
673, 397, 179, 385
674, 397, 203, 346
675, 398, 213, 381
676, 398, 189, 350
677, 399, 188, 352
678, 399, 212, 386
679, 400, 348, 377
680, 400, 377, 215
681, 401, 349, 378
682, 401, 378, 180
683, 402, 187, 353
684, 402, 211, 387
685, 403, 186, 354
686, 403, 210, 389
687, 404, 236, 210
688, 404, 210, 403
689, 405, 182, 324
690, 408, 181, 396
691, 406, 185, 355
692, 406, 209, 404
693, 407, 206, 359
694, 407, 182, 405
695, 408, 396, 205
696, 408, 358, 405
697, 409, 184, 356
698, 409, 208, 388
699, 410, 207, 360
700, 410, 183, 357
