187, 290, 119, 120
188, 291, 121, 122
189, 292, 124, 252
190, 293, 126, 269
191, 294, 128, 253
192, 238, 130, 231
193, 239, 132, 233
194, 241, 240, 134
195, 241, 134, 135
196, 242, 136, 137
197, 243, 138, 139
198, 244, 140, 141
199, 245, 142, 143
200, 144,   8, 145
201, 207, 146, 205
202, 147,   1,  14
203, 206, 204, 173
204, 204,  77,  78
205, 207, 205, 203
206, 205, 146, 147
207, 295, 206, 173
208, 206,  76,  77
209, 230, 207, 203
210, 207, 145, 146
211, 214,  48,  49
212, 338, 285, 187
213, 353, 209, 212
214, 213, 209, 185
215, 353, 212, 184
216, 210,  52,  53
217, 211,  53,  54
218, 363, 211, 183
219, 212, 209,  51
220, 212,  51,  52
221, 213,  50, 209
222, 339, 214, 213
223, 214, 208,  48
224, 214,  49, 213
225, 216, 215, 187
226, 215,  47, 208
227, 216,  46, 215
228, 364, 187, 254
229, 352, 224, 191
230, 217,  39,  40
231, 337, 189, 249
232, 337, 222, 218
233, 225, 219, 192
234, 219,  37,  38
235, 348, 303, 220
236, 220,   2,  35
237, 228,  44,   3
238, 221, 189, 218
239, 222,  42, 218
240, 344, 223, 190
241, 223, 217,  40
242, 223,  40,  41
243, 224,  38,  39
244, 224, 217, 191
245, 225,  37, 219
246, 340, 226, 225
247, 226, 220,  35
248, 226,  36, 225
249, 319, 227,   5
250, 227, 183, 211
251, 362, 228,   3
252, 365, 188, 248
253, 364, 362, 229
254, 229,   4,  45
255, 245, 230, 203
256, 230, 144, 207
257, 239, 233, 198
258, 238, 231, 197
259, 272, 264, 175
260, 354, 271, 174
261, 240, 233, 133
262, 366, 198, 329
263, 359, 320, 199
264, 241, 234, 199
265, 342, 235, 243
266, 242, 235, 200
267, 346, 236, 244
268, 243, 236, 201
269, 355, 237, 245
270, 244, 237, 202
271, 351, 197, 314
272, 351, 253, 238
273, 239, 231, 131
274, 239, 131, 132
275, 240, 133, 134
276, 358, 315, 198
277, 241, 135, 234
278, 241, 199, 240
279, 242, 137, 235
280, 359, 242, 200
281, 243, 139, 236
282, 342, 243, 201
283, 244, 141, 237
284, 346, 244, 202
285, 245, 143, 230
286, 355, 245, 203
287, 352, 246, 290
288, 289, 246, 191
289, 364, 254, 286
290, 247, 111, 112
291, 287, 248, 113
292, 365, 248, 287
293, 337, 249, 288
294, 287, 249, 189
295, 344, 250, 289
296, 288, 250, 190
297, 291, 251, 193
298, 251, 122, 123
299, 293, 269, 195
300, 348, 292, 194
301, 350, 196, 332
302, 253, 128, 129
303, 338, 255, 285
304, 254, 109, 110
305, 339, 284, 186
306, 255, 107, 108
307, 353, 283, 185
308, 256, 105, 106
309, 363, 282, 184
310, 257, 103, 104
311, 281, 258, 183
312, 258, 101, 102
313, 270, 173, 204
314, 259,  80,  81
315, 341, 273, 176
316, 260,  86,  87
317, 275, 261,  89
318, 357, 177, 307
319, 343, 304, 179
320, 277, 262, 179
321, 349, 318, 180
322, 278, 263, 180
323, 273, 264,  85
324, 345, 272, 175
325, 367, 179, 305
326, 276, 265, 178
327, 360, 266, 280
328, 279, 266, 181
329, 347, 267, 281
330, 280, 267, 182
331, 340, 268, 291
332, 290, 268, 192
333, 294, 269, 127
334, 361, 293, 195
335, 270, 204,  79
336, 270,  79,  80
337, 271,  81,  82
338, 271, 232, 174
339, 272, 232,  83
340, 272,  83,  84
341, 273,  85,  86
342, 273, 260, 176
343, 274, 260,  87
344, 274,  87,  88
345, 275,  89,  90
346, 356, 178, 306
347, 276,  91, 265
348, 276, 178, 275
349, 277,  93, 262
350, 367, 277, 179
351, 278,  95, 263
352, 343, 278, 180
353, 279,  97, 266
354, 349, 279, 181
355, 280,  99, 267
356, 360, 280, 182
357, 347, 281, 183
358, 281, 100, 101
359, 282, 102, 103
360, 282, 257, 184
361, 283, 104, 105
362, 283, 256, 185
363, 284, 106, 107
364, 284, 255, 186
365, 285, 108, 109
366, 285, 254, 187
367, 286, 110, 111
368, 286, 247, 188
369, 287, 114, 249
370, 365, 287, 189
371, 288, 116, 250
372, 337, 288, 190
373, 289, 118, 246
374, 344, 289, 191
375, 290, 120, 268
376, 352, 290, 192
377, 291, 122, 251
378, 340, 291, 193
379, 292, 251, 123
380, 292, 123, 124
381, 293, 252, 125
382, 293, 125, 126
383, 294, 127, 128
384, 294, 253, 196
385, 311, 295, 173
386, 295,  75, 206
387, 341, 308, 296
388, 296,  69,  70
389, 354, 297, 311
390, 310, 297, 174
391, 357, 307, 298
392, 298,  67,  68
393, 367, 305, 299
394, 299,  63,  64
395, 307,  66,  67
396, 356, 306, 300
397, 343, 179, 262
398, 301,  61,  62
399, 355, 324, 202
400, 302,  17,  18
401, 313, 303, 194
402, 303,   2, 220
403, 336, 304, 180
404, 304,  61, 301
405, 305,  63, 299
406, 367, 299, 178
407, 306, 299,  64
408, 306,  65, 300
409, 307,  67, 298
410, 357, 298, 176
411, 308,  69, 296
412, 341, 296, 175
413, 345, 309, 310
414, 309, 175, 296
415, 310,  72, 297
416, 345, 310, 174
417, 311,  74, 295
418, 354, 311, 173
419, 350, 332, 195
420, 312,  31,  32
421, 313,  34, 303
422, 361, 333, 313
423, 314,  28,  29
424, 351, 314, 196
425, 358, 198, 240
426, 358, 328, 315
427, 366, 316, 197
428, 366, 329, 316
429, 360, 317, 181
430, 360, 334, 317
431, 349, 180, 263
432, 335, 318, 181
433, 319,   5,  55
434, 347, 319, 182
435, 359, 199, 234
436, 359, 327, 320
437, 342, 321, 200
438, 342, 326, 321
439, 323, 322, 203
440, 322,  15,  16
441, 323,  14,  15
442, 323, 203, 205
443, 324,  16,  17
444, 324, 302, 202
445, 325,  18,  19
446, 346, 325, 201
447, 326,  20, 321
448, 326, 201, 325
449, 327,  22, 320
450, 327, 200, 321
451, 328,  24, 315
452, 328, 199, 320
453, 329,  26, 316
454, 329, 198, 315
455, 330,  28, 314
456, 330, 197, 316
457, 332,  30,  31
458, 331, 196, 314
459, 332,  31, 312
460, 332, 312, 195
461, 333, 312,  32
462, 333,  33, 313
463, 334,  56, 317
464, 334, 182, 319
465, 335,  58, 318
466, 335, 181, 317
467, 336,  60, 304
468, 336, 180, 318
469, 337, 190, 222
470, 337, 218, 189
471, 338, 215, 208
472, 338, 186, 255
473, 339, 185, 256
474, 339, 186, 214
475, 340, 192, 268
476, 340, 193, 226
477, 341, 176, 308
478, 341, 175, 264
479, 342, 201, 326
480, 342, 200, 235
481, 343, 262, 278
482, 343, 180, 304
483, 344, 191, 217
484, 344, 190, 250
485, 345, 175, 309
486, 345, 174, 232
487, 346, 202, 302
488, 346, 201, 236
489, 347, 182, 267
490, 347, 183, 227
491, 348, 193, 251
492, 348, 194, 303
493, 349, 263, 279
494, 349, 181, 318
495, 350, 195, 269
496, 350, 294, 196
497, 351, 196, 253
498, 351, 238, 197
499, 352, 192, 219
500, 352, 191, 246
501, 353, 185, 209
502, 353, 184, 257
503, 354, 174, 297
504, 354, 173, 259
505, 355, 203, 322
506, 355, 202, 237
507, 356, 177, 275
508, 356, 275, 178
509, 357, 176, 260
510, 357, 274, 177
511, 358, 240, 199
512, 358, 199, 328
513, 359, 234, 242
514, 359, 200, 327
515, 360, 182, 334
516, 360, 181, 266
517, 361, 195, 333
518, 361, 194, 252
519, 362,   4, 229
520, 365, 362, 188
521, 363, 184, 210
522, 363, 183, 258
523, 364, 188, 362
524, 364, 229, 187
525, 365, 189, 228
526, 365, 228, 362
527, 366, 197, 231
528, 366, 239, 198
529, 367, 178, 265
530, 367, 265, 277
531, 376, 372,  46
532, 370, 369, 149
533,  12,   9,  10
534,  11,  10, 151
535, 386, 160, 161
536,  11,  12,  10
537, 150,  12,  13
538, 150,   9,  12
539, 370, 150,  13
540, 391, 164, 384
541, 368,   3,  44
542, 381,  43, 378
543, 378,  42, 377
544, 385, 371, 381
545, 386, 378, 377
546, 390, 159, 160
547, 380, 158, 159
548, 388, 158, 380
549, 388, 156, 157
550, 156,  37, 155
551, 155,  36, 154
552, 154,  36,  35
553,  35,   2, 154
554,  36, 155,  37
555,  37, 156,  38
556, 388,  38, 156
557, 380, 159, 379
558, 390, 379, 159
559, 385, 381, 378
560, 371, 153, 368
561, 387, 152, 371
562, 387, 151, 152
563, 163,  11, 151
564, 383, 373, 372
565, 373,  47, 372
566, 375,  49,  48
567, 392, 374, 168
568,  51, 169, 170
569,  52, 170, 171
570,  52, 171,  53
571,  53, 172,  54
572, 172,   5,  54
573, 172,  53, 171
574,  51, 170,  52
575, 392,  51,  50
576, 374,  50,  49
577, 375, 374,  49
578, 375, 167, 374
579, 384, 165, 383
580, 382, 376,  45
581, 391, 376, 369
582, 382,   4, 148
583, 368, 153,   3
584, 381,  44,  43
585, 382, 369, 376
586, 369, 148, 149
587, 370, 149, 150
588, 370,  13, 164
589, 387, 371, 385
590, 371, 152, 153
591, 389, 383, 166
592, 372,  47,  46
593, 389, 375, 373
594, 373,  48,  47
595, 374, 167, 168
596, 392, 168, 169
597, 375,  48, 373
598, 389, 373, 383
599, 376,  46,  45
600, 391, 384, 376
601, 377,  42,  41
602, 379, 377,  41
603, 385, 161, 162
604, 378,  43,  42
605, 379,  41,  40
606, 380, 379,  40
607, 380,  40,  39
608, 388, 380,  39
609, 381, 371, 368
610, 381, 368,  44
611, 382,  45,   4
612, 382, 148, 369
613, 384, 383, 372
614, 383, 165, 166
615, 384, 164, 165
616, 384, 372, 376
617, 386, 385, 378
618, 387, 385, 162
619, 390, 386, 377
620, 386, 161, 385
621, 387, 162, 163
622, 387, 163, 151
623, 388, 157, 158
624, 388,  39,  38
625, 389, 166, 167
626, 389, 167, 375
627, 390, 160, 386
628, 390, 377, 379
629, 391, 369, 370
630, 391, 370, 164
631, 392, 169,  51
632, 392,  50, 374
633, 152, 149, 153
634, 150,  10,   9
635, 153, 149, 148
636, 153, 148,   3
637, 148,   4,   3
638, 149, 152, 150
639, 152, 151, 150
640, 151,  10, 150
